iter,rsq,rank,noise,N,b,items,is_bibd
5205,0.9858687231085164,FALSE,1.056363018695265,1859,17,16,FALSE
5206,0.9539866389777815,FALSE,0.5663030766882002,437,17,19,FALSE
5207,0.9867432661266033,FALSE,1.1978877359069884,1488,15,15,FALSE
5208,0.9752478429060539,FALSE,1.4812381316442043,1475,18,18,FALSE
5209,0.5879299138767236,FALSE,0.5439587775617838,783,9,19,FALSE
5210,0.9639837927448642,FALSE,1.4611953496932983,1423,10,14,FALSE
5211,0.9903367829019989,FALSE,0.9042228173930198,1383,9,11,FALSE
5212,0.9278024317413602,FALSE,0.5057403859682381,1135,11,15,FALSE
5213,0.9954176297828323,FALSE,1.2378994734026492,1423,11,10,FALSE
5214,0.8816478191007647,FALSE,0.6173867981415242,1924,12,19,FALSE
5215,0.9775534231250362,FALSE,0.6056747252587229,1579,19,18,FALSE
5216,0.9572016929740266,FALSE,0.5756757485214621,547,15,18,FALSE
5217,0.9797354730006665,FALSE,1.0439143762923777,433,18,18,FALSE
5218,0.9957875868151179,FALSE,1.090117670595646,967,19,8,FALSE
5219,0.9864850030747288,FALSE,1.1320689416024834,1868,15,16,FALSE
5220,0.9668901933175637,FALSE,0.792745164129883,474,11,12,FALSE
5221,0.9948757602450689,TRUE,1.2792750955559313,1494,18,12,FALSE
5222,0.996215150778851,TRUE,1.3844247178640217,1717,9,8,FALSE
5223,0.9188055150160795,FALSE,1.4500815086066723,404,12,20,FALSE
5224,0.96361239608342,FALSE,0.7698547304607928,1524,12,18,FALSE
5225,0.9972038665247351,TRUE,1.2154684155248106,631,15,8,FALSE
5226,0.9947148584918574,FALSE,1.409974975977093,1266,19,15,FALSE
5227,0.9737274114271233,FALSE,1.1192061498295516,908,18,18,FALSE
5228,0.9717495416959365,TRUE,0.5743613773956895,985,13,8,FALSE
5229,0.9957393067232492,FALSE,0.9675503466278315,973,15,13,FALSE
5230,0.9812636871374283,FALSE,1.392667578998953,566,14,11,FALSE
5231,0.9928347153985138,FALSE,1.4826503940857947,1224,17,14,FALSE
5232,0.9846634314499265,TRUE,1.1688052348326892,823,8,8,FALSE
5233,0.9901216078623707,FALSE,0.9864644396584481,1316,16,8,FALSE
5234,0.9890909206518315,FALSE,0.9986589499749243,1767,19,16,FALSE
5235,0.9759168709251375,FALSE,1.2142084809020162,1343,19,18,FALSE
5236,0.9928251975290466,TRUE,1.4891448270063847,1264,14,14,FALSE
5237,0.983274919918586,FALSE,1.394727682461962,1750,13,15,FALSE
5238,0.9660832931861174,TRUE,0.5223679274786264,1323,10,11,FALSE
5239,0.9967979303062181,TRUE,1.109857332194224,1706,19,10,FALSE
5240,0.9735236638610013,FALSE,1.0739911096170545,1543,11,16,FALSE
5241,0.9884025648317333,FALSE,1.12594473361969,577,8,10,FALSE
5242,0.9513479514274666,FALSE,0.5368473459966481,1000,15,15,FALSE
5243,0.9931759398671757,TRUE,1.1634234101511538,1435,15,9,FALSE
5244,0.9894387224821233,TRUE,0.5154121113009751,1672,15,8,FALSE
5245,0.9857639693119686,TRUE,0.9648699210956693,1210,18,9,TRUE
5246,0.9934300018974688,TRUE,0.9183426001109183,1051,18,8,FALSE
5247,0.9653159904740961,FALSE,0.5046827276237309,471,18,11,FALSE
5248,0.9559864300932783,FALSE,1.320636493852362,1174,11,16,FALSE
5249,0.883742539904734,FALSE,0.6902098397258669,1095,11,20,FALSE
5250,0.9680826638298736,FALSE,1.1389864324592054,1654,11,14,FALSE
5251,0.9631683691603818,FALSE,1.0963838736061007,1441,15,17,FALSE
5252,0.9981701089231954,TRUE,1.0095248818397522,353,19,8,FALSE
5253,0.985039463995211,FALSE,1.4063345571048558,1220,14,15,FALSE
5254,0.9307536821360275,FALSE,0.556545801460743,1247,14,18,FALSE
5255,0.9869389577948082,FALSE,0.5153101910836995,1628,14,9,FALSE
5256,0.9629330345671969,TRUE,0.5115749381948262,1814,14,8,TRUE
5257,0.9904802199774859,TRUE,0.790602422086522,1083,16,12,FALSE
5258,0.9278910112578809,FALSE,0.9047538060694933,1859,10,16,FALSE
5259,0.9956066625198425,TRUE,0.9323623494710773,1924,14,13,FALSE
5260,0.9903080845113047,FALSE,0.610864864429459,1514,18,15,FALSE
5261,0.9595652688859672,FALSE,1.0122443079017103,564,9,14,FALSE
5262,0.9663092377497274,FALSE,0.6790288046468049,1178,11,13,FALSE
5263,0.8847567140643061,FALSE,1.4261304787360132,894,12,20,FALSE
5264,0.9910752512396942,FALSE,0.8760661345440894,1737,9,8,FALSE
5265,0.9616341388492549,FALSE,1.2674928014166653,1755,15,19,FALSE
5266,0.9384953614736623,FALSE,0.6190446964465082,491,9,15,FALSE
5267,0.9643010787048708,FALSE,0.9403961433563381,1021,18,18,FALSE
5268,0.9988838528513406,TRUE,1.147983927745372,1553,14,13,FALSE
5269,0.9835946233114949,FALSE,0.5563313921447843,1194,18,14,FALSE
5270,0.9547374592492923,FALSE,0.8320367131382227,1008,17,20,FALSE
5271,0.9759751533128959,TRUE,0.5496015497483313,1548,19,12,FALSE
5272,0.8998555025696459,FALSE,0.744533293414861,722,8,16,FALSE
5273,0.99658125682201,FALSE,1.105122952722013,955,19,10,FALSE
5274,0.9595292692496741,FALSE,0.7816731145139784,997,8,13,FALSE
5275,0.9991491467087439,FALSE,1.3356506619602442,1048,18,8,FALSE
5276,0.9814270966995345,FALSE,0.7663533219601959,635,13,9,FALSE
5277,0.9451534945808966,FALSE,0.5423837217967957,1647,20,20,FALSE
5278,0.9985921571864903,TRUE,1.4163192438427359,1327,18,8,FALSE
5279,0.7728344555818466,FALSE,0.5640409348998219,1452,9,15,FALSE
5280,0.9315439443701483,FALSE,0.8324643592350185,1759,12,19,FALSE
5281,0.9724772955458482,FALSE,0.7148750310298055,320,15,15,FALSE
5282,0.9886182161773646,FALSE,0.980390832060948,823,18,15,FALSE
5283,0.9926159890102884,FALSE,1.1814846633933485,1132,12,12,FALSE
5284,0.9909240913603603,FALSE,0.957363379187882,1544,19,10,FALSE
5285,0.8338779505163052,FALSE,0.6502326841000468,1760,9,20,FALSE
5286,0.9558228971439836,FALSE,1.2490731999278069,852,18,19,FALSE
5287,0.9280749358210026,FALSE,0.8809612258337438,625,9,17,FALSE
5288,0.9432095344371665,FALSE,0.9913595854304731,1925,10,20,FALSE
5289,0.9709352301702622,FALSE,0.5681688457261771,749,12,10,FALSE
5290,0.9834539486555599,FALSE,0.7548421933315694,1466,17,17,FALSE
5291,0.9487667754488275,FALSE,0.5272825709544122,644,10,16,FALSE
5292,0.9827654097760727,FALSE,0.6749598647002131,1491,8,9,FALSE
5293,0.6158992229708228,FALSE,1.3332580991555005,576,8,20,FALSE
5294,0.9941476954619636,FALSE,1.1496301237493753,1775,19,13,FALSE
5295,0.9201204117265668,FALSE,1.2370759649202228,1931,8,19,FALSE
5296,0.9781712755902744,FALSE,0.6190661790315062,1874,13,12,FALSE
5297,0.9875644411528399,FALSE,1.0828434254508466,1264,16,12,FALSE
5298,0.9844105428476014,FALSE,1.1198915352579206,1588,10,11,FALSE
5299,0.9938942531279594,FALSE,1.0456227147951722,1573,18,15,FALSE
5300,0.9960813303536253,TRUE,1.4941000095568597,1300,12,8,FALSE
5301,0.9809294807407498,TRUE,0.7850410221144557,879,13,14,FALSE
5302,0.9932626480457682,TRUE,0.9834216947201639,578,16,8,FALSE
5303,0.9410129796667142,FALSE,0.5866741838399321,1418,16,20,FALSE
5304,0.971142286561318,FALSE,0.9522786252200603,1685,13,16,FALSE
5305,0.9957975974177306,TRUE,1.0622408874332905,429,13,13,TRUE
5306,0.9960112793331473,FALSE,1.0742001351900399,1780,18,11,FALSE
5307,0.9852913024025395,FALSE,1.4710909621790051,1752,8,11,FALSE
5308,0.9966848558890649,TRUE,1.4066860207822174,1198,14,8,TRUE
5309,0.9671348782000431,FALSE,0.6003197091631591,1733,18,19,FALSE
5310,0.9750130137922621,FALSE,1.2781694009900093,1538,18,18,FALSE
5311,0.9524929457821449,FALSE,1.3908815644681454,1569,9,13,FALSE
5312,0.9969118360953945,TRUE,1.3251714883372188,1922,15,9,FALSE
5313,0.9797746852376163,FALSE,1.4280531366821378,1631,14,15,FALSE
5314,0.9632722290414935,FALSE,1.3350978211965412,909,8,16,FALSE
5315,0.9948380588509543,TRUE,1.0756484305020422,1488,14,11,FALSE
5316,0.9779331446251835,FALSE,1.32770421449095,1631,17,17,FALSE
5317,0.9380233170623365,FALSE,1.2369679582770914,551,10,20,FALSE
5318,0.9985093168079267,FALSE,1.479100137250498,601,13,13,TRUE
5319,0.8902661797287177,FALSE,1.1905416424851865,1586,11,17,FALSE
5320,0.9628391918163871,FALSE,1.1567023103125393,1666,13,15,FALSE
5321,0.966918076805282,FALSE,1.163283153437078,845,11,17,FALSE
5322,0.9805156915470928,FALSE,0.7544391141273081,484,16,17,FALSE
5323,0.894532223352561,FALSE,0.7552453195676208,378,10,19,FALSE
5324,0.9437172786820114,FALSE,1.0373849014285952,1528,14,17,FALSE
5325,0.9799371138683768,FALSE,1.1233496628701687,746,19,17,FALSE
5326,0.9902120275329532,FALSE,1.0910427311901003,1527,15,15,FALSE
5327,0.9957789354495825,FALSE,0.9838744937442243,1090,18,11,FALSE
5328,0.8975716474865101,FALSE,0.7941438872367144,1956,11,20,FALSE
5329,0.9591665658136109,FALSE,1.0696955116000026,1950,13,19,FALSE
5330,0.9908093537242888,TRUE,0.7338330307975411,1460,20,14,FALSE
5331,0.9950369093790807,FALSE,1.47059136768803,1524,18,11,FALSE
5332,0.9926535599199383,FALSE,1.2901203751098365,383,18,11,FALSE
5333,0.9978330184277324,TRUE,1.3833321360871196,1957,20,9,FALSE
5334,0.9848901717244907,FALSE,0.6382650716695935,1216,20,17,FALSE
5335,0.9628720638803839,TRUE,0.6675267976243049,1987,8,9,FALSE
5336,0.9428064553294268,FALSE,0.6349342993926257,603,18,18,FALSE
5337,0.9866340808503895,FALSE,0.7289323669392616,633,15,8,FALSE
5338,0.9812287510905832,FALSE,0.9963612586725503,1154,11,10,FALSE
5339,0.9653067966802933,FALSE,0.5009327339939773,1890,17,16,FALSE
5340,0.952386616018272,FALSE,0.7072564689442515,979,13,17,FALSE
5341,0.9757515176537298,FALSE,1.4663875885307789,562,10,14,FALSE
5342,0.9930309868484498,TRUE,0.7294728294946253,1939,11,8,FALSE
5343,0.9848422444914103,FALSE,1.4894307828508317,1168,11,14,FALSE
5344,0.9949869044006412,TRUE,1.3361874383408576,1132,18,11,FALSE
5345,0.9818113382420856,FALSE,0.5407450678758323,1109,17,16,FALSE
5346,0.9846738097804518,FALSE,0.9315478419885039,1294,16,10,FALSE
5347,0.9790167891002397,TRUE,0.6656176969408989,1766,15,8,FALSE
5348,0.9897833699345453,TRUE,0.5102870415430516,1124,19,8,FALSE
5349,0.980568431460126,FALSE,0.5342014299239963,566,19,14,FALSE
5350,0.9465176465639226,FALSE,1.1089671158697456,425,9,14,FALSE
5351,0.9844135559277928,FALSE,1.4326937661971897,924,11,12,FALSE
5352,0.9689689072897844,FALSE,1.0956360071431845,910,13,15,FALSE
5353,0.9749338989869616,FALSE,0.8110394570976496,311,13,16,FALSE
5354,0.9867310075059793,FALSE,0.7508439680095762,833,15,9,FALSE
5355,0.99365388184743,FALSE,0.6511744519229978,1527,18,12,FALSE
5356,0.9896594062596142,FALSE,0.8419592727441341,1252,9,12,FALSE
5357,0.991707765188946,FALSE,1.185610708547756,1536,20,11,FALSE
5358,0.9726061454380239,FALSE,1.487711141584441,880,13,14,FALSE
5359,0.9900515804924004,FALSE,0.8897276862990111,1807,19,13,FALSE
5360,0.9800917943451453,FALSE,1.0049635558389127,1681,13,10,FALSE
5361,0.9842470934330612,TRUE,0.6781463227234781,1541,13,8,FALSE
5362,0.9984141441406164,FALSE,1.0343376111704856,827,15,9,FALSE
5363,0.9570580275800306,TRUE,0.5455378657206893,1103,19,9,FALSE
5364,0.9914966475663937,FALSE,0.8707553723361343,369,19,11,FALSE
5365,0.9860298207845988,FALSE,1.2538337372243404,1702,11,13,FALSE
5366,0.9957733957949363,FALSE,1.1315630215685815,1556,19,8,FALSE
5367,0.940154204098675,FALSE,0.7325186894740909,992,14,16,FALSE
5368,0.9953762505729548,FALSE,1.3829815255012363,1198,20,10,FALSE
5369,0.9918000199575602,FALSE,1.493908573873341,1116,17,13,FALSE
5370,0.9450371455746128,FALSE,0.571235976414755,880,18,11,FALSE
5371,0.9398362753775532,FALSE,1.369202772853896,1390,8,18,FALSE
5372,0.987626501515931,TRUE,0.5736611795146018,361,18,9,TRUE
5373,0.97864448391760706,FALSE,0.8612261966336519,1790,18,17,FALSE
5374,0.9744706274075022,FALSE,1.2797226223628968,1301,9,15,FALSE
5375,0.9861900307936527,FALSE,1.0920453094877303,535,10,10,FALSE
5376,0.9912574936082276,FALSE,1.012460172874853,1061,20,10,FALSE
5377,0.9915468595900031,FALSE,1.4153345066588372,1619,20,14,FALSE
5378,0.9961981490942853,FALSE,0.5849352821242064,431,19,15,FALSE
5379,0.9383004761728562,FALSE,0.6539732262026519,1977,15,19,FALSE
5380,0.9942483424097216,TRUE,1.17298783082515,590,14,9,FALSE
5381,0.8427011174727307,FALSE,0.5049308585003018,1411,11,18,FALSE
5382,0.9938126404361056,TRUE,0.7604830055497587,948,14,14,FALSE
5383,0.9669326769515779,FALSE,0.5498556769452989,589,18,18,FALSE
5384,0.9778078292070165,FALSE,1.2974886617157608,1680,10,14,FALSE
5385,0.9901233972809391,FALSE,1.4118814878165722,610,11,11,FALSE
5386,0.9917376426304256,FALSE,1.1500284315552562,861,17,12,FALSE
5387,0.9773072742333312,FALSE,1.1378810789901763,1045,18,18,FALSE
5388,0.9794412927782311,FALSE,0.6769545518327504,1844,17,16,FALSE
5389,0.9673294946513888,FALSE,0.586582069285214,1470,16,16,FALSE
5390,0.9958406964223178,TRUE,0.9853901371825486,1545,13,8,FALSE
5391,0.913792415185891,FALSE,1.0147005741018802,951,11,18,FALSE
5392,0.9026144715490195,FALSE,1.3834831083659083,779,9,17,FALSE
5393,0.9636349723768967,TRUE,1.289438686100766,343,9,11,FALSE
5394,0.9298874660129459,FALSE,1.1686930311843753,1699,9,16,FALSE
5395,0.9805528556721713,FALSE,1.1507586219813675,1962,16,17,FALSE
5396,0.9247289508134906,FALSE,1.4569408611860126,1210,10,18,FALSE
5397,0.9150748172588128,FALSE,0.7402710653841496,452,13,19,FALSE
5398,0.9245965153151827,FALSE,0.8366800125222653,1566,12,17,FALSE
5399,0.986419439846065,FALSE,0.9470100349280983,1563,15,12,FALSE
5400,0.9866833205094827,FALSE,0.7223926172591746,737,11,9,FALSE
5401,0.9651672040366437,FALSE,0.5598850396927446,1725,19,12,FALSE
5402,0.9647719301302794,FALSE,0.6016566276084632,547,20,18,FALSE
5403,0.9914638924870839,FALSE,1.2425589121412486,659,20,15,FALSE
5404,0.9405886202389628,FALSE,1.3155760958325118,427,12,20,FALSE
5405,0.9701723522081922,FALSE,1.1867458927445114,1364,12,16,FALSE
5406,0.9778030332477721,TRUE,0.5646744340192527,870,14,10,FALSE
5407,0.9706830746274534,FALSE,0.5249577243812382,1566,15,9,FALSE
5408,0.9941294343581999,FALSE,1.1932335472665727,601,8,8,FALSE
5409,0.9884064792145013,FALSE,0.7950392849743366,910,18,16,FALSE
5410,0.9721394635695793,FALSE,0.6745359655469656,1247,12,14,FALSE
5411,0.9708383082890112,FALSE,1.4447074118070304,1121,10,16,FALSE
5412,0.9551087540246248,FALSE,1.321854390669614,1273,15,19,FALSE
5413,0.8780942288980897,FALSE,0.6356026348657906,1766,8,18,FALSE
5414,0.996509442263898,TRUE,1.4028120897710323,1927,16,8,FALSE
5415,0.9639312053100604,FALSE,1.17194230039604,608,16,19,FALSE
5416,0.991162684481629,FALSE,0.9607182054314762,1231,12,11,FALSE
5417,0.9914589746836576,TRUE,1.4865837451070547,1228,18,13,FALSE
5418,0.9763621968571872,FALSE,0.8041727801319212,517,19,18,FALSE
5419,0.9807351993833003,FALSE,1.1833800582680851,1239,18,18,FALSE
5420,0.9914274950033269,FALSE,1.405195835744962,807,17,13,FALSE
5421,0.9653508033651254,FALSE,0.8887963308952749,1360,8,13,FALSE
5422,0.9948942764441606,TRUE,1.2984210590366274,432,17,9,FALSE
5423,0.9884213519697518,FALSE,0.9646637714467943,1699,15,14,FALSE
5424,0.9861860614108633,FALSE,1.1271693361923099,1608,20,17,FALSE
5425,0.9745761638024164,FALSE,0.7171081595588475,1542,11,14,FALSE
5426,0.9655929475020495,FALSE,0.9770811146590859,834,19,20,FALSE
5427,0.9431220543950354,FALSE,1.0656446879729629,988,9,16,FALSE
5428,0.9827928786779618,FALSE,0.913202365860343,488,20,19,FALSE
5429,0.9899111506512592,TRUE,1.0099862783681601,1972,10,9,FALSE
5430,0.9911087351387559,TRUE,1.3683677013032138,415,15,14,FALSE
5431,0.9715390243669392,FALSE,0.626800928497687,1794,20,18,FALSE
5432,0.9980477392847807,FALSE,0.6598581520374864,1025,15,10,TRUE
5433,0.991542488074398,FALSE,0.7834445075131953,676,19,13,FALSE
5434,0.9767202853291544,FALSE,1.46244000014849,789,15,16,FALSE
5435,0.9892750330023884,FALSE,1.4811863973736763,1916,19,18,FALSE
5436,0.9700833039961706,FALSE,1.2186438587959856,1892,10,14,FALSE
5437,0.9393102342355155,FALSE,1.2475095188710839,346,12,20,FALSE
5438,0.9064706692687325,FALSE,0.5894981410820037,720,11,17,FALSE
5439,0.9865788382851883,FALSE,1.0138299223035574,1103,14,15,FALSE
5440,0.8529680951955037,FALSE,0.842075739055872,304,9,15,FALSE
5441,0.9963140265532676,FALSE,1.3744871669914573,1492,19,15,FALSE
5442,0.9896414356611889,FALSE,1.0149815024342388,436,16,14,FALSE
5443,0.9859965963453752,FALSE,0.9919958154205233,1452,9,11,FALSE
5444,0.9822436821228405,FALSE,0.7325105108320713,574,10,13,FALSE
5445,0.9914143928275141,FALSE,0.8421444979030639,1122,13,12,FALSE
5446,0.9788026078789277,FALSE,0.8376978284213692,796,11,9,FALSE
5447,0.9212230603653209,FALSE,1.301453814143315,1154,16,20,FALSE
5448,0.92590020706285,FALSE,0.7499713932629675,1516,13,19,FALSE
5449,0.9961352115805876,TRUE,1.2241763295605779,800,18,9,TRUE
5450,0.9802180059702844,FALSE,0.7528586110565811,632,9,12,FALSE
5451,0.981832989425044,FALSE,0.7603036127984524,646,12,9,FALSE
5452,0.9931797731141563,FALSE,1.3363228319212794,1095,19,12,FALSE
5453,0.9869550966209634,FALSE,0.900459892116487,1907,15,16,FALSE
5454,0.9931366770406165,FALSE,0.7603923357091844,1698,18,13,FALSE
5455,0.9873752503277692,FALSE,1.2404264444485307,682,14,15,FALSE
5456,0.9615970960876026,FALSE,1.3502062514889985,488,12,17,FALSE
5457,0.9860174376390461,FALSE,0.7658620851580054,787,10,13,FALSE
5458,0.9856345086104736,FALSE,1.424793295096606,1011,17,15,FALSE
5459,0.6595795618434185,FALSE,0.6198538884054869,966,8,20,FALSE
5460,0.9040356270125147,FALSE,0.554731162963435,1478,18,20,FALSE
5461,0.9740167408361887,FALSE,0.5426404408644885,483,17,16,FALSE
5462,0.9709860184985579,FALSE,0.7705882240552455,1114,15,14,FALSE
5463,0.9975728841067935,FALSE,1.4172029630281031,1918,20,12,FALSE
5464,0.9219258336779329,FALSE,1.1587753270287067,1022,10,17,FALSE
5465,0.9845438970185609,FALSE,1.4081509890966117,869,14,15,FALSE
5466,0.9950230900809424,TRUE,1.1933119017630816,1542,17,9,FALSE
5467,0.9535806769815285,FALSE,1.4290425332728773,809,14,20,FALSE
5468,0.9974438859703706,FALSE,1.2258567183744162,1807,14,11,FALSE
5469,0.961890553907203,FALSE,1.3640453051775694,1511,14,20,FALSE
5470,0.9514830171644976,FALSE,0.9744489463046193,382,15,20,FALSE
5471,0.9620048127929469,FALSE,1.3396634708624333,1292,15,17,FALSE
5472,0.9951535674678338,FALSE,1.266958822729066,1109,13,12,FALSE
5473,0.9497462850077126,FALSE,1.209706366294995,1952,12,15,FALSE
5474,0.9670013918724106,FALSE,0.8178573043551296,310,16,20,FALSE
5475,0.9798826081848707,FALSE,0.891437237849459,1259,20,14,FALSE
5476,0.9518698499288637,FALSE,0.6794739025644958,1079,11,9,FALSE
5477,0.9969280678772573,FALSE,1.0324976053088903,1931,20,12,FALSE
5478,0.9810051742188214,FALSE,1.0924217032734305,1142,17,17,FALSE
5479,0.9833477603703702,FALSE,0.8031739552970976,1560,10,10,FALSE
5480,0.9985387702838668,FALSE,1.0867296860087663,1254,18,9,TRUE
5481,0.9935715079258416,FALSE,1.2257507380563766,1302,16,12,FALSE
5482,0.9284875157163459,FALSE,1.193015775643289,1473,10,17,FALSE
5483,0.9969197114730943,TRUE,0.9966387504246086,1564,13,8,FALSE
5484,0.9884109454162187,FALSE,1.274432719917968,1622,19,13,FALSE
5485,0.998345535965191,TRUE,1.4811504331883043,1624,20,10,FALSE
5486,0.9733985409931126,FALSE,1.4951859372667968,512,11,15,FALSE
5487,0.9129991425285955,FALSE,0.9594010459259152,1156,10,20,FALSE
5488,0.997711294327425,TRUE,1.20488012698479,465,18,8,FALSE
5489,0.9213181429953129,FALSE,0.6396915391087532,1767,18,20,FALSE
5490,0.9770124076304446,FALSE,1.3096617106348276,1592,8,10,FALSE
5491,0.9907777290103981,FALSE,1.2033559361007065,689,19,13,FALSE
5492,0.9143297370306727,FALSE,0.6795265453401953,864,10,19,FALSE
5493,0.9958069659233303,TRUE,1.4589578500017524,1737,14,13,FALSE
5494,0.9516094959266999,FALSE,1.448627153877169,354,9,13,FALSE
5495,0.861400382335104,FALSE,0.728319923626259,1053,9,19,FALSE
5496,0.9885293321357884,FALSE,1.3009371953085065,959,18,15,FALSE
5497,0.974974672620988,FALSE,1.138521146029234,1979,11,14,FALSE
5498,0.9950736675304864,TRUE,1.388354149647057,1450,10,8,FALSE
5499,0.9356765982315148,FALSE,0.6929626734927297,1057,11,14,FALSE
5500,0.8989367881208149,FALSE,0.7469727483112365,593,12,18,FALSE
5501,0.9755145104895443,TRUE,0.5905641266144812,763,17,9,FALSE
5502,0.9909044142331735,FALSE,0.9343858922366053,1629,12,9,FALSE
5503,0.9881248383290545,FALSE,1.092062677256763,687,18,18,FALSE
5504,0.9683792824439639,FALSE,0.7965069934725761,521,11,10,FALSE
5505,0.9483387931220076,FALSE,0.6050332223530859,1845,13,17,FALSE
5506,0.9929168329502744,TRUE,0.7825958896428347,1236,15,14,FALSE
5507,0.9944906980245178,FALSE,0.9490317672025412,1993,14,8,TRUE
5508,0.964472280500189,FALSE,1.358530315803364,1504,18,19,FALSE
5509,0.9843825342283902,FALSE,0.8791580388788134,615,15,12,FALSE
5510,0.9889972519026496,TRUE,0.606299185892567,1264,11,9,FALSE
5511,0.9895576039118998,TRUE,1.1978581224102527,429,9,9,FALSE
5512,0.9941902388135704,TRUE,1.3840817951131612,1605,20,12,FALSE
5513,0.9749686040456182,FALSE,1.1791070990730077,890,11,15,FALSE
5514,0.9220899005961983,FALSE,1.393528979504481,946,14,19,FALSE
5515,0.9690513656999443,FALSE,0.5705382120795548,1933,14,14,FALSE
5516,0.9769099161090015,FALSE,1.2109434332232922,1770,19,18,FALSE
5517,0.9966649822172887,FALSE,0.8678279859013855,1404,18,10,FALSE
5518,0.9911533164885894,FALSE,1.131996049080044,367,20,13,FALSE
5519,0.989340217992599,FALSE,1.3097372651100159,1204,16,11,FALSE
5520,0.9960843573929394,TRUE,1.3206293564289808,361,16,8,FALSE
5521,0.9964316180046205,TRUE,0.8677446041256189,631,11,11,FALSE
5522,0.9957156611003087,TRUE,1.4840058500412852,958,19,12,FALSE
5523,0.9881326591655343,FALSE,0.8110260404646397,436,20,19,FALSE
5524,0.909806100774584,FALSE,0.5420980621129274,434,9,17,FALSE
5525,0.9716263458510124,FALSE,0.5978556941263378,1828,12,14,FALSE
